QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
XLOC_021704	SpisGene15567	605	445	262	184	211	0	+3/+2	445	605	259	192	216	0	+2/+3	431	5e-108	3	486	6e-119	4
XLOC_021707	SpisGene15578	1337	790	736	590	650	0	+3/+1	790	1337	786	593	668	0	+2/+1	1462	0.0	3	1461	0.0	3
XLOC_021709	SpisGene15590	479	762	389	260	306	0	+2/+1	762	479	371	250	294	0	+1/+2	640	7e-171	3	623	8e-160	4
XLOC_021711	SpisGene15583	1020	833	431	325	364	0	+3/+1	833	1020	403	310	346	0	+1/+3	762	0.0	3	761	0.0	3
XLOC_021712	SpisGene15584	1026	659	462	327	375	0	+2/+1	659	1026	459	314	350	0	+1/+2	800	0.0	3	714	0.0	4
XLOC_021715	SpisGene15600	1017	314	305	226	253	0	+1/+2	314	1017	305	226	253	0	+2/+1	537	4e-123	6	511	9e-116	6
XLOC_021716	SpisGene14727	864	757	479	369	404	0	+3/+2	757	864	443	357	383	0	+1/+2	878	0.0	5	854	0.0	5
XLOC_021720	SpisGene14724	2044	1032	917	858	887	0	+1/+3	1032	2044	901	844	873	0	+1/+2	2090	0.0	2	2057	0.0	1
XLOC_021721	SpisGene14722	1551	1007	981	860	911	0	+1/+1	1007	1551	984	858	909	0	+2/+2	1982	0.0	3	1991	0.0	3
XLOC_021722	SpisGene14721	600	699	399	294	334	0	+2/+2	699	600	417	307	349	0	+2/+2	700	4e-149	9	725	8e-151	10
XLOC_021723	SpisGene14719	1906	1428	1078	697	818	0	+2/+2	1428	1906	1095	704	828	0	+2/+2	1703	0.0	36	1708	0.0	37
XLOC_021724	SpisGene14717	2157	525	55	45	48	0	+3/+1	525	2157	74	58	61	0	+3/+1	111	2e-23	1	136	5e-24	2
XLOC_021727	SpisGene15576	1787	536	419	319	353	0	-2/+3	536	1787	419	327	370	0	+3/-3	769	0.0	7	811	0.0	7
XLOC_021729	SpisGene15599	866	497	385	262	313	0	+1/+3	497	866	402	262	324	0	+3/+1	592	6e-147	4	597	7e-136	7
XLOC_021746	SpisGene10451	252	408	193	173	187	0	+2/+2	408	252	188	175	179	0	-3/-2	423	4e-111	2	412	2e-107	2
XLOC_021755	SpisGene11451	739	511	422	251	320	0	+1/+1	511	739	428	254	323	0	+1/+1	617	6e-164	3	601	4e-159	3
XLOC_021755	SpisGene11453	739	496	422	250	322	0	+1/+1	496	739	428	253	325	0	+1/+1	617	6e-164	3	601	3e-159	3
XLOC_021755	SpisGene21874	739	496	422	250	322	0	+1/+1	496	739	428	253	325	0	+1/+1	617	6e-164	3	601	3e-159	3
XLOC_021756	SpisGene2407	998	1125	708	560	612	0	+3/+2	1125	998	666	566	610	0	+1/+2	1396	0.0	4	1485	0.0	4
XLOC_021757	SpisGene2406	901	412	381	330	351	0	-2/+1	412	901	381	330	351	0	+1/-2	820	0.0	1	820	0.0	1
XLOC_021758	SpisGene2404	488	133	123	112	117	0	+1/+1	133	488	131	118	124	0	+1/+1	260	6e-69	1	269	2e-72	1
XLOC_021761	SpisGene2401	1644	781	667	515	573	0	+2/+2	781	1644	667	515	573	0	+2/+2	1251	0.0	8	1269	0.0	8
XLOC_021762	SpisGene2399	1639	884	295	284	289	0	+1/+3	884	1639	295	284	289	0	+3/+1	704	0.0	1	704	0.0	1
XLOC_021764	SpisGene2397	737	579	366	256	289	0	+2/+2	579	737	372	262	297	0	+1/+1	551	6e-144	3	630	2e-158	4
XLOC_021765	SpisGene2395	752	635	542	498	522	0	+1/+1	635	752	521	481	503	0	+1/+1	1136	0.0	1	1125	0.0	1
XLOC_021766	SpisGene2393	298	471	150	121	132	0	-1/-2	471	298	150	121	132	0	-2/-1	296	4e-73	2	296	8e-73	2
XLOC_021767	SpisGene2392	1456	2079	1019	849	911	0	+2/+2	2079	1456	1034	907	964	0	+2/+2	1877	0.0	9	1934	0.0	8
XLOC_021771	SpisGene2403	1307	1659	1128	1041	1077	0	+3/+1	1659	1307	1040	958	993	0	+2/+1	2211	0.0	8	2102	0.0	8
XLOC_021775	SpisGene2400	309	425	181	111	127	0	-3/-2	425	309	187	120	139	0	+3/+3	247	8e-48	5	272	3e-55	5
XLOC_021776	SpisGene2398	1678	116	115	96	101	0	-1/-2	116	1678	116	98	104	0	+1/+1	219	6e-56	1	215	4e-56	1
XLOC_021777	SpisGene2394	660	499	463	374	407	0	+3/+3	499	660	478	389	420	0	+1/+1	899	0.0	6	892	0.0	5
XLOC_021778	SpisGene2391	1137	729	679	619	645	0	+1/+1	729	1137	674	617	642	0	+1/+1	1498	0.0	3	1462	0.0	3
XLOC_021793	SpisGene838	712	713	363	331	346	0	+3/+1	713	712	369	337	352	0	+1/+3	807	0.0	2	814	0.0	2
XLOC_021795	SpisGene839	462	460	206	179	187	0	+2/+1	460	462	206	179	187	0	+1/+2	439	9e-123	1	437	3e-122	1
XLOC_021796	SpisGene840	2607	2227	2178	1759	1847	0	-1/-2	2227	2607	2165	1823	1916	0	+2/+3	4032	0.0	7	3967	0.0	9
XLOC_021797	SpisGene846	724	332	233	177	194	0	+2/+1	332	724	229	177	193	0	+2/+1	448	8e-102	5	444	2e-106	4
XLOC_021798	SpisGene850	1448	272	262	249	254	0	-2/+1	272	1448	262	249	254	0	+1/-2	535	3e-151	1	556	3e-158	1
XLOC_021799	SpisGene851	853	1031	396	266	294	0	-3/-2	1031	853	379	276	301	0	+1/+3	590	1e-155	3	600	3e-158	3
XLOC_021800	SpisGene852	1202	781	602	473	512	0	+2/+3	781	1202	608	475	514	0	+3/+2	1133	0.0	10	1138	0.0	10
XLOC_021801	SpisGene853	1181	767	732	591	641	0	+1/+2	767	1181	727	632	671	0	+2/+1	1434	0.0	9	1520	0.0	9
XLOC_021802	SpisGene856	628	530	445	382	413	0	+3/+1	530	628	445	382	413	0	+1/+3	922	0.0	2	922	0.0	2
XLOC_021803	SpisGene858	545	121	114	91	98	0	+2/+1	121	545	109	92	97	0	+2/+3	219	1e-50	2	219	2e-51	2
XLOC_021804	SpisGene859	454	236	197	143	155	0	-2/-3	236	454	204	144	165	0	-3/-2	332	8e-61	6	345	4e-65	6
XLOC_021805	SpisGene860	446	275	165	147	154	0	+2/+1	275	446	165	147	154	0	+1/+2	374	2e-103	1	374	1e-103	1
XLOC_021806	SpisGene863	920	270	234	224	227	0	+2/+1	270	920	234	224	227	0	+1/+2	520	2e-140	2	555	1e-151	2
XLOC_021808	SpisGene6035	1123	1108	1033	659	809	0	-3/+3	1108	1123	1036	657	818	0	+3/-3	1565	0.0	9	1599	0.0	10
XLOC_021810	SpisGene837	1046	803	365	241	276	0	+2/+3	803	1046	366	240	277	0	+3/+2	571	2e-108	9	564	2e-112	8
XLOC_021811	SpisGene841	681	1358	612	504	529	0	+2/+2	1358	681	616	499	525	0	+2/+3	1132	0.0	11	1166	0.0	12
XLOC_021812	SpisGene842	1121	361	316	243	264	0	+3/+3	361	1121	316	243	264	0	+3/+3	569	1e-146	3	569	4e-147	3
XLOC_021814	SpisGene848	688	968	509	368	408	0	+1/+3	968	688	521	366	411	0	+3/+1	848	0.0	12	833	0.0	11
XLOC_021815	SpisGene854	206	219	149	85	101	0	+1/+3	219	206	149	85	101	0	+3/+1	203	1e-30	5	203	2e-30	5
XLOC_021816	SpisGene855	194	233	90	57	69	0	+2/+3	233	194	90	57	69	0	+3/+2	150	2e-24	3	150	3e-24	3
XLOC_021817	SpisGene857	635	271	264	231	242	0	+2/+1	271	635	261	229	240	0	+1/+2	575	5e-157	2	583	6e-160	2
XLOC_021819	SpisGene858	469	121	109	92	97	0	-3/+2	121	469	109	92	97	0	+2/-3	219	9e-51	2	219	2e-51	2
XLOC_021820	SpisGene861	416	666	213	179	190	0	-2/-1	666	416	182	166	172	0	+1/+1	407	5e-107	2	396	4e-113	2
XLOC_021821	SpisGene862	660	1730	521	359	406	0	+2/+1	1730	660	461	332	365	0	-1/-1	830	1e-167	14	787	7e-166	13
XLOC_021824	SpisGene864	2370	1153	659	614	631	0	+3/+2	1153	2370	665	621	638	0	+2/+3	1368	0.0	6	1380	0.0	5
XLOC_021848	SpisGene16056	415	576	263	216	234	0	+1/+1	576	415	270	243	257	0	+1/+1	504	3e-136	2	582	3e-159	2
XLOC_021849	SpisGene16057	1661	1516	1333	1133	1185	0	+1/+2	1516	1661	1281	1107	1166	0	+1/+1	2560	0.0	16	2535	0.0	13
XLOC_021850	SpisGene16060	1410	1160	769	649	690	0	+3/+3	1160	1410	769	649	690	0	+3/+3	1468	0.0	6	1492	0.0	6
XLOC_021851	SpisGene16062	1264	701	666	562	588	0	+3/+1	701	1264	670	601	630	0	+1/+3	1303	0.0	6	1398	0.0	6
XLOC_021852	SpisGene7039	338	663	305	273	288	0	+3/+1	663	338	297	268	282	0	+1/+3	643	5e-178	2	633	7e-175	2
XLOC_021855	SpisGene8658	3005	4905	2858	2404	2555	0	+3/+2	4905	3005	2958	2444	2619	0	+2/+3	5464	0.0	11	5580	0.0	8
XLOC_021857	SpisGene8661	2011	452	382	344	359	0	+3/+3	452	2011	383	358	374	0	+1/+3	764	0.0	1	857	0.0	3
XLOC_021858	SpisGene8663	830	255	253	229	235	0	+3/+1	255	830	253	229	235	0	+1/+3	546	9e-155	1	545	4e-155	1
XLOC_021859	SpisGene24964	543	523	356	322	336	0	+1/+3	523	543	373	335	349	0	+1/+2	771	0.0	4	789	0.0	3
XLOC_021860	SpisGene8664	692	567	460	433	445	0	+2/+1	567	692	460	433	445	0	+1/+2	1029	0.0	2	1097	0.0	2
XLOC_021861	SpisGene8665	1397	1446	903	647	713	0	-2/-1	1446	1397	904	700	766	0	+3/+1	1476	0.0	9	1609	0.0	11
XLOC_021865	SpisGene16055	3126	2141	1955	1769	1838	0	+3/+3	2141	3126	1990	1816	1873	0	+3/+3	4083	0.0	9	4156	0.0	8
XLOC_021866	SpisGene16058	1308	1212	1033	848	931	0	+2/+1	1212	1308	1124	842	940	0	+1/+2	2042	0.0	14	1986	0.0	14
XLOC_021868	SpisGene16063	1266	1048	786	611	670	0	+2/+2	1048	1266	776	599	657	0	+2/+2	1424	0.0	10	1444	0.0	11
XLOC_021874	SpisGene6452	1995	1627	1139	675	867	0	+3/+3	1627	1995	1122	678	862	0	+3/+3	1591	0.0	6	1548	0.0	7
XLOC_021876	SpisGene22992	526	365	247	220	232	0	+2/+1	365	526	251	223	235	0	+1/+2	542	2e-141	3	548	2e-143	3
XLOC_021878	SpisGene22989	273	298	80	54	58	0	-2/-1	298	273	66	49	50	0	-1/-2	114	1e-14	3	108	2e-12	3
XLOC_021879	SpisGene8660	1107	514	280	218	244	0	+2/+1	514	1107	318	237	271	0	+1/+2	510	1e-131	3	512	4e-138	2
XLOC_021880	SpisGene8662	1382	799	611	440	497	0	+2/+2	799	1382	617	450	501	0	+2/+2	1039	0.0	13	1052	0.0	13
XLOC_021915	SpisGene16671	406	507	323	243	266	0	+1/+2	507	406	320	237	258	0	+2/+1	568	7e-138	5	548	5e-132	5
XLOC_021917	SpisGene16054	649	1148	156	128	132	0	-1/-2	1148	649	156	134	144	0	+1/+2	292	2e-78	1	338	6e-92	1
XLOC_021918	SpisGene16045	1530	632	315	215	236	0	-2/-3	632	1530	272	178	202	0	+3/+1	479	4e-99	6	438	5e-87	6
XLOC_021931	SpisGene14030	2572	2225	1860	1603	1679	0	+2/+1	2225	2572	1734	1593	1642	0	+2/+3	3660	0.0	6	3746	0.0	8
XLOC_021932	SpisGene14032	1842	1122	973	823	876	0	+2/+3	1122	1842	979	821	875	0	+2/+2	2017	0.0	9	2028	0.0	9
XLOC_021933	SpisGene14033	1095	563	284	213	240	0	+1/+1	563	1095	291	221	246	0	+1/+1	496	1e-116	3	512	5e-122	3
XLOC_021938	SpisGene13690	997	735	508	419	441	0	+3/+2	735	997	551	434	473	0	-3/-3	947	0.0	8	991	0.0	11
XLOC_021939	SpisGene19329	2692	2336	2038	1651	1790	0	+3/+1	2336	2692	2057	1641	1787	0	+1/+3	3768	0.0	7	3769	0.0	6
XLOC_021940	SpisGene19330	205	326	41	35	36	0	-3/-2	326	205	41	35	36	0	-2/-3	88	2e-17	1	88	4e-17	1
XLOC_021941	SpisGene19331	1921	856	570	484	523	0	+3/+1	856	1921	570	484	523	0	+1/+3	1135	0.0	4	1135	0.0	4
XLOC_021942	SpisGene13697	2059	957	781	587	649	0	+3/+1	957	2059	790	569	635	0	+1/+1	1382	0.0	13	1297	0.0	13
XLOC_021943	SpisGene13700	487	161	124	99	111	0	+1/+2	161	487	135	100	110	0	+2/+1	240	5e-57	2	229	3e-54	2
XLOC_021944	SpisGene13701	951	458	391	363	373	0	+3/+1	458	951	388	360	370	0	+1/+3	870	0.0	2	862	0.0	2
XLOC_021945	SpisGene13702	687	448	416	354	381	0	+2/+1	448	687	416	354	381	0	+1/+2	854	0.0	4	817	0.0	4
XLOC_021947	SpisGene13707	752	655	555	457	498	0	+2/+3	655	752	580	465	513	0	+2/+1	1045	0.0	4	1070	0.0	3
XLOC_021948	SpisGene13717	540	136	82	74	75	0	+1/+1	136	540	94	71	78	0	-3/-2	163	8e-40	1	171	8e-43	1
XLOC_021949	SpisGene13694	779	653	129	99	112	0	+2/+2	653	779	145	106	116	0	-2/-3	248	2e-53	3	244	5e-47	4
XLOC_021951	SpisGene19333	520	501	429	374	392	0	+2/+2	501	520	451	372	392	0	-3/-1	906	0.0	6	917	0.0	5
XLOC_021952	SpisGene13695	1389	1237	1035	864	923	0	+2/+1	1237	1389	1046	871	930	0	+3/+1	1926	0.0	9	1961	0.0	7
XLOC_021953	SpisGene13696	494	701	396	342	360	0	+3/+3	701	494	385	337	353	0	+1/+1	853	0.0	6	832	0.0	5
XLOC_021954	SpisGene13699	1657	1310	728	572	620	0	+1/+3	1310	1657	755	621	659	0	+3/+1	1279	0.0	6	1416	0.0	5
XLOC_021955	SpisGene8548	1026	610	414	364	387	0	-1/+1	610	1026	457	389	409	0	+1/-1	905	0.0	3	906	0.0	2
XLOC_021957	SpisGene13704	1074	3243	847	617	695	0	+2/+3	3243	1074	803	599	672	0	+2/+1	1368	0.0	5	1444	0.0	6
XLOC_021960	SpisGene13706	818	615	598	508	550	0	+2/+1	615	818	582	496	538	0	+1/+2	1154	0.0	5	1164	0.0	6
XLOC_021961	SpisGene13716	514	890	341	264	291	0	+3/+1	890	514	341	264	291	0	+1/+3	627	1e-161	4	659	6e-171	4
XLOC_021995	SpisGene14766	1002	620	251	90	154	0	+2/+1	620	1002	227	84	138	0	+1/+2	222	4e-36	4	212	1e-39	3
XLOC_021995	SpisGene2142	1002	622	251	90	154	0	+2/+1	622	1002	227	84	138	0	+1/+2	222	4e-36	4	212	1e-39	3
XLOC_021995	SpisGene6069	1002	796	251	90	154	0	+2/+1	796	1002	251	90	154	0	+1/+2	222	8e-36	4	234	3e-39	4
XLOC_022003	SpisGene8300	441	362	344	310	323	0	+2/+1	362	441	338	305	319	0	+3/+1	708	1e-179	5	725	0.0	4
XLOC_022004	SpisGene8301	239	1591	234	213	224	0	+2/+1	1591	239	234	213	224	0	+1/+2	539	3e-153	1	539	2e-152	1
XLOC_022007	SpisGene24374	613	408	405	301	343	0	-2/+1	408	613	381	294	334	0	+1/-2	805	0.0	4	797	0.0	4
XLOC_022015	SpisGene14035	1533	1391	1171	1038	1095	0	+3/+2	1391	1533	1130	872	944	0	+1/+2	2447	0.0	5	2018	0.0	6
XLOC_022016	SpisGene14037	1292	1612	860	735	800	0	+2/+1	1612	1292	880	751	816	0	+1/+2	1812	0.0	2	1828	0.0	1
XLOC_022018	SpisGene14043	1130	1313	854	721	769	0	+2/+3	1313	1130	871	715	756	0	+1/+2	1605	0.0	7	1508	0.0	6
XLOC_022023	SpisGene10776	653	322	284	235	250	0	-1/-3	322	653	284	235	250	0	-3/-1	543	1e-141	3	543	6e-142	3
XLOC_022024	SpisGene10766	1463	825	492	418	440	0	+1/+2	825	1463	495	423	445	0	+2/+1	881	0.0	4	865	0.0	3
XLOC_022026	SpisGene14036	827	1334	731	584	628	0	+3/+2	1334	827	714	600	645	0	+1/+2	1309	0.0	4	1358	0.0	4
XLOC_022027	SpisGene14038	1441	826	785	646	684	0	+3/+3	826	1441	789	677	712	0	+3/+2	1462	0.0	6	1565	0.0	8
XLOC_022028	SpisGene14040	1101	738	605	435	489	0	+2/+1	738	1101	572	419	465	0	+1/+2	1036	0.0	15	1002	0.0	14
XLOC_022029	SpisGene14042	975	112	112	109	111	0	+3/+1	112	975	112	109	111	0	+1/+3	269	3e-71	1	269	2e-72	1
XLOC_022031	SpisGene10779	1376	723	383	333	350	0	+1/+3	723	1376	383	333	350	0	+3/+1	784	0.0	3	784	0.0	3
XLOC_022033	SpisGene10778	831	954	603	476	507	0	+2/+1	954	831	570	450	476	0	+1/+2	1145	0.0	16	1058	0.0	12
XLOC_022034	SpisGene10771	1083	1272	1027	921	965	0	+2/+1	1272	1083	1029	924	966	0	+1/+2	2160	0.0	5	2202	0.0	7
XLOC_022036	SpisGene10770	388	569	189	180	183	0	+3/+3	569	388	189	180	183	0	+3/+3	452	7e-127	1	452	1e-126	1
XLOC_022037	SpisGene10768	1794	1226	1132	1069	1097	0	+1/+1	1226	1794	1167	995	1056	0	+3/+3	2434	0.0	3	2285	0.0	3
XLOC_022072	SpisGene12702	279	267	215	184	202	0	+3/+1	267	279	215	184	202	0	+1/+3	415	1e-109	2	415	1e-109	2
XLOC_022074	SpisGene12700	1028	747	568	543	558	0	+2/+1	747	1028	568	543	558	0	+1/+2	1262	0.0	1	1258	0.0	1
XLOC_022075	SpisGene18024	2277	1430	1107	919	1007	0	+3/+1	1430	2277	1112	923	1012	0	+1/+3	2274	0.0	5	2250	0.0	5
XLOC_022078	SpisGene12701	629	322	270	237	251	0	+3/+2	322	629	270	237	251	0	+2/+3	573	3e-163	1	573	2e-163	1
XLOC_022079	SpisGene18027	484	240	135	109	121	0	-1/-1	240	484	135	109	121	0	-1/-1	275	3e-67	2	275	2e-67	2
XLOC_022081	SpisGene18029	550	361	311	261	273	0	-1/-2	361	550	307	253	263	0	-2/-3	607	2e-155	4	579	7e-153	3
XLOC_022082	SpisGene18030	664	168	144	110	124	0	+3/+1	168	664	144	110	124	0	+1/+3	259	2e-68	1	258	6e-69	1
XLOC_022085	SpisGene18031	947	1876	464	425	441	0	+2/+1	1876	947	464	425	441	0	+1/+2	1027	0.0	3	1025	0.0	3
XLOC_022099	SpisGene8294	1153	858	781	705	729	0	-3/-3	858	1153	799	663	698	0	-1/-2	1520	0.0	5	1548	0.0	5
XLOC_022101	SpisGene8291	2148	549	519	488	503	0	+3/+1	549	2148	528	494	511	0	+1/+3	1208	0.0	3	1218	0.0	3
XLOC_022102	SpisGene8297	2731	730	621	499	524	0	-1/-1	730	2731	620	515	551	0	+2/+3	1168	0.0	7	1246	0.0	5
XLOC_022103	SpisGene8292	5439	654	467	395	423	0	+3/+3	654	5439	467	395	423	0	+3/+3	933	0.0	5	898	0.0	5
XLOC_022104	SpisGene8290	1050	1036	784	555	617	0	-1/-1	1036	1050	728	573	617	0	+2/+3	1283	0.0	12	1368	0.0	11
XLOC_022110	SpisGene11461	234	237	199	170	179	0	+3/+1	237	234	196	173	183	0	+3/+2	374	2e-97	2	384	5e-100	2
XLOC_022111	SpisGene11463	315	504	259	195	217	0	-2/-1	504	315	259	216	231	0	+3/+1	428	1e-119	1	475	1e-127	2
XLOC_022112	SpisGene11462	908	191	151	140	147	0	+2/+1	191	908	184	164	172	0	+1/+2	350	1e-95	1	381	8e-106	1
XLOC_022113	SpisGene11464	241	277	127	89	101	0	-2/-2	277	241	114	74	87	0	+3/+2	210	2e-32	5	178	4e-28	4
XLOC_022116	SpisGene11465	1713	204	207	152	171	0	-3/+3	204	1713	207	147	168	0	+3/-3	369	4e-68	6	367	9e-69	6
XLOC_022117	SpisGene11467	696	577	314	246	278	0	+2/+2	577	696	347	262	300	0	+2/+2	594	2e-169	1	622	8e-178	1
XLOC_022130	SpisGene24050	776	327	184	135	150	0	+1/+1	327	776	184	135	150	0	+1/+1	323	2e-61	5	323	5e-62	5
XLOC_022131	SpisGene17323	1131	526	444	382	401	0	+2/+2	526	1131	454	386	409	0	+1/+1	944	0.0	9	938	0.0	8
XLOC_022135	SpisGene17321	1021	922	282	195	232	0	+2/+1	922	1021	291	198	235	0	+1/+1	482	4e-82	9	484	1e-82	9
XLOC_022136	SpisGene17322	793	282	193	172	182	0	+3/+1	282	793	189	170	180	0	+1/+3	431	6e-106	3	427	5e-105	3
XLOC_022157	SpisGene13381	2285	661	563	502	521	0	+1/+2	661	2285	563	502	521	0	+2/+1	1253	0.0	3	1253	0.0	3
XLOC_022158	SpisGene13383	1354	572	528	440	477	0	+2/+3	572	1354	515	436	470	0	+3/+2	1068	0.0	1	1088	0.0	2
XLOC_022159	SpisGene13384	1491	1476	1362	1084	1175	0	+3/+1	1476	1491	1311	966	1049	0	-2/-1	2527	0.0	11	2130	0.0	11
XLOC_022160	SpisGene13385	1623	1684	876	687	737	0	-1/-3	1684	1623	847	664	709	0	-3/-1	1606	0.0	11	1483	0.0	10
XLOC_022161	SpisGene13387	4731	1674	1566	1290	1380	0	+1/+2	1674	4731	1595	1332	1413	0	+2/+1	2860	0.0	13	2955	0.0	12
XLOC_022162	SpisGene13389	1070	422	361	265	303	0	+3/+2	422	1070	356	266	302	0	+2/+3	629	2e-150	6	629	9e-151	6
XLOC_022163	SpisGene13393	1663	713	665	561	594	0	-1/+1	713	1663	682	573	605	0	+1/-1	1266	0.0	15	1328	0.0	16
XLOC_022165	SpisGene13395	1197	759	489	454	473	0	+3/+1	759	1197	488	417	443	0	+1/+3	1034	0.0	4	997	0.0	4
XLOC_022167	SpisGene13398	2288	2253	1981	1611	1729	0	-2/-1	2253	2288	2222	2022	2090	0	+1/+1	3744	0.0	16	4632	0.0	14
XLOC_022168	SpisGene13403	245	284	204	174	186	0	+2/+1	284	245	204	174	186	0	+1/+2	412	4e-115	1	412	5e-115	1
XLOC_022169	SpisGene17294	766	606	522	418	455	0	+1/+1	606	766	518	419	451	0	+1/+1	934	0.0	8	948	0.0	8
XLOC_022171	SpisGene17292	1833	1262	1134	906	995	0	-2/+3	1262	1833	1134	878	962	0	+3/-2	2080	0.0	3	2045	0.0	3
XLOC_022173	SpisGene17287	531	194	194	182	187	0	+2/+1	194	531	194	182	187	0	+1/+2	425	1e-118	1	425	3e-119	1
XLOC_022175	SpisGene17286	667	2426	597	503	547	0	+3/+3	2426	667	614	525	569	0	+3/+3	1265	0.0	7	1278	0.0	5
XLOC_022177	SpisGene17132	1243	548	411	354	379	0	+3/+3	548	1243	415	357	382	0	+3/+3	869	0.0	3	874	0.0	3
XLOC_022178	SpisGene17133	1684	314	194	179	183	0	-1/-2	314	1684	194	179	183	0	-2/-1	425	9e-103	3	425	1e-103	3
XLOC_022179	SpisGene17135	1028	839	187	138	152	0	-2/-1	839	1028	232	147	185	0	+1/+1	312	2e-84	1	358	8e-90	2
XLOC_022181	SpisGene18441	401	371	312	258	282	0	+2/+1	371	401	300	252	272	0	+2/+3	647	2e-167	4	633	6e-169	3
XLOC_022182	SpisGene23656	947	493	191	169	177	0	+3/+1	493	947	205	178	186	0	+2/+1	411	9e-108	2	429	2e-113	2
XLOC_022183	SpisGene16433	2211	1509	1073	940	985	0	+2/+2	1509	2211	1037	922	966	0	+3/+2	2276	0.0	11	2236	0.0	10
XLOC_022184	SpisGene16431	712	1770	684	626	656	0	+3/+1	1770	712	671	617	646	0	+1/+3	1410	0.0	2	1409	0.0	3
XLOC_022186	SpisGene13382	2660	825	681	557	605	0	+3/+2	825	2660	690	583	631	0	+2/+3	1304	0.0	10	1378	0.0	11
XLOC_022188	SpisGene13390	3026	511	369	349	358	0	+1/+3	511	3026	369	349	358	0	+3/+1	878	0.0	4	878	0.0	4
XLOC_022189	SpisGene13392	539	727	389	330	354	0	-1/-1	727	539	416	341	366	0	+2/+1	752	0.0	4	844	0.0	4
XLOC_022192	SpisGene13394	1110	362	343	308	324	0	+3/+2	362	1110	345	308	326	0	+2/+3	747	0.0	3	750	0.0	3
XLOC_022194	SpisGene13399	630	593	460	377	414	0	+1/+1	593	630	435	355	390	0	+2/+3	944	0.0	8	924	0.0	7
XLOC_022195	SpisGene13402	443	267	221	173	183	0	+3/+1	267	443	221	173	183	0	+1/+3	403	3e-98	3	403	1e-98	3
XLOC_022196	SpisGene17295	1016	279	264	211	230	0	+3/+3	279	1016	264	211	230	0	+3/+3	536	3e-145	2	536	7e-146	2
XLOC_022197	SpisGene17290	2721	1204	888	753	791	0	-1/-2	1204	2721	884	755	801	0	-2/-1	1784	0.0	5	1725	0.0	5
XLOC_022198	SpisGene17288	715	660	508	381	422	0	+1/+1	660	715	541	387	444	0	+3/+2	876	0.0	7	911	0.0	7
XLOC_022199	SpisGene25025	664	302	296	216	231	0	+2/+2	302	664	306	221	241	0	+1/+1	518	8e-104	8	526	2e-106	8
XLOC_022200	SpisGene17130	903	2612	821	614	643	0	-2/-3	2612	903	818	611	639	0	-3/-2	1281	0.0	5	1321	0.0	6
XLOC_022203	SpisGene17137	1187	497	196	155	173	0	-3/+1	497	1187	190	151	169	0	+3/-2	358	6e-83	3	375	1e-88	3
XLOC_022204	SpisGene17139	1092	2020	925	754	819	0	+1/+3	2020	1092	922	752	816	0	+3/+1	1809	0.0	2	1805	0.0	2
XLOC_022206	SpisGene12179	1498	329	303	267	282	0	-2/+1	329	1498	296	259	274	0	+1/-2	644	7e-178	2	625	1e-172	2
XLOC_022209	SpisGene18439	1820	212	212	210	211	0	+3/+1	212	1820	212	210	211	0	+1/+3	462	5e-129	1	462	5e-130	1
XLOC_022248	SpisGene17283	1174	448	418	382	395	0	-3/+2	448	1174	418	382	395	0	+2/-3	919	0.0	4	903	0.0	4
XLOC_022249	SpisGene17282	913	641	481	422	444	0	+3/+2	641	913	478	420	441	0	+1/+3	1006	0.0	6	999	0.0	6
XLOC_022251	SpisGene17280	1943	943	479	366	407	0	+2/+2	943	1943	456	343	382	0	+2/+1	879	0.0	9	805	0.0	8
XLOC_022252	SpisGene17278	2166	865	779	613	657	0	+1/+1	865	2166	768	620	661	0	+1/+1	1401	0.0	11	1385	0.0	11
XLOC_022254	SpisGene17273	1922	519	519	495	505	0	+1/+1	519	1922	519	495	505	0	+1/+1	1184	0.0	2	1216	0.0	2
XLOC_022255	SpisGene17272	520	916	406	388	399	0	+2/+1	916	520	406	388	399	0	+1/+2	910	0.0	1	906	0.0	1
XLOC_022256	SpisGene17270	1328	622	545	438	467	0	-1/-2	622	1328	522	413	448	0	-2/-3	1033	0.0	10	985	0.0	10
XLOC_022257	SpisGene17268	934	545	538	475	496	0	+3/+2	545	934	539	484	500	0	+2/+3	1064	0.0	4	1093	0.0	4
XLOC_022259	SpisGene15178	1752	475	312	261	282	0	+2/+1	475	1752	350	287	308	0	+1/+2	622	1e-147	6	682	2e-155	8
XLOC_022260	SpisGene15176	1010	765	547	424	465	0	+3/+2	765	1010	549	449	484	0	+2/+3	1010	0.0	5	1008	0.0	5
XLOC_022261	SpisGene15169	895	1092	854	776	801	0	+2/+2	1092	895	850	789	812	0	+1/+1	1760	0.0	4	1834	0.0	4
XLOC_022262	SpisGene17285	1249	1043	966	790	835	0	+1/+1	1043	1249	942	774	819	0	+3/+1	1878	0.0	14	1842	0.0	13
