QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
SpisGene2942	g34417	486	487	437	259	327	0	+1/+1	487	486	448	262	332	0	+1/+1	651	4e-174	3	655	2e-175	3
SpisGene2943	g34408	667	700	639	480	564	0	+1/+1	700	667	654	490	577	0	+1/+1	1143	0.0	3	1181	0.0	3
SpisGene2944	g34407	338	234	137	70	94	0	+1/+1	234	338	158	79	106	0	+1/+1	177	1e-32	3	197	3e-32	4
SpisGene2947	g34406	771	545	523	370	441	0	+1/+1	545	771	519	364	440	0	+1/+1	916	0.0	3	940	0.0	4
SpisGene295	g58536	924	1318	839	603	694	0	+3/+3	1318	924	869	608	709	0	+3/+3	1371	0.0	6	1383	0.0	7
SpisGene2951	g38717	259	118	86	64	74	0	+1/+1	118	259	93	66	79	0	+3/+3	165	2e-34	2	167	9e-36	2
SpisGene2952	g69073	215	212	204	131	156	0	+1/+1	212	215	204	131	156	0	+1/+1	306	2e-71	3	334	1e-79	3
SpisGene2953	adi2mcaRNA3159_R0	664	402	366	327	338	0	+1/+1	402	664	331	311	319	0	+1/+1	771	0.0	4	804	0.0	5
SpisGene2953	adi2mcaRNA3159_R1	664	402	366	327	338	0	+1/+1	402	664	331	311	319	0	+1/+1	771	0.0	4	804	0.0	5
SpisGene2954	g26387	2086	1709	1333	721	966	0	+3/+3	1709	2086	1328	720	961	0	+1/+1	1761	0.0	14	1752	0.0	13
SpisGene2955	g26386	487	308	273	196	233	0	+3/+1	308	487	273	196	233	0	+1/+3	533	6e-151	1	533	3e-151	1
SpisGene2956	g56722	598	429	426	395	419	0	+3/+1	429	598	426	395	419	0	+1/+3	1015	0.0	2	985	0.0	2
SpisGene2956	g66731	598	429	426	395	419	0	+3/+1	429	598	426	395	419	0	+1/+3	1015	0.0	2	985	0.0	2
SpisGene2959	g66424	1137	499	407	363	383	0	+1/+1	499	1137	427	377	401	0	+3/+3	860	0.0	3	898	0.0	3
SpisGene296	g58535	760	433	421	291	342	0	+2/+1	433	760	409	284	335	0	+1/+2	685	5e-175	5	691	4e-175	5
SpisGene2961	g44705	568	255	163	114	139	0	+1/+1	255	568	208	141	175	0	+1/+1	274	5e-73	1	344	4e-88	2
SpisGene2962	g61326	416	206	146	95	117	0	+1/+1	206	416	138	90	111	0	+1/+1	235	2e-61	1	226	5e-59	1
SpisGene2964	g58022	329	418	121	83	100	0	+1/+1	418	329	98	73	86	0	+1/+1	195	3e-36	3	170	6e-35	2
SpisGene2965	g56724	1566	1522	1375	1043	1177	0	+1/+1	1522	1566	1327	1027	1149	0	+3/+3	2468	0.0	19	2398	0.0	17
SpisGene2966	adi2mcaRNA35646_R0	787	555	540	455	504	0	+1/+1	555	787	530	451	495	0	+1/+1	1078	0.0	4	1116	0.0	4
SpisGene2967	g21614	757	328	249	141	183	0	+1/+1	328	757	249	141	183	0	+1/+1	351	2e-78	4	351	5e-79	4
SpisGene2969	g2211	452	393	321	175	230	0	+1/+1	393	452	321	175	230	0	+1/+1	459	2e-105	5	459	1e-105	5
SpisGene297	g58532	579	554	486	339	403	0	+1/+1	554	579	476	334	393	0	+1/+1	810	0.0	3	823	0.0	4
SpisGene2970	adi2mcaRNA2379_R0	680	619	549	445	493	0	+1/+1	619	680	551	460	503	0	+1/+1	1036	0.0	5	1077	0.0	4
SpisGene2970	adi2mcaRNA2379_R1	680	619	549	445	493	0	+1/+1	619	680	551	460	503	0	+1/+1	1036	0.0	5	1077	0.0	4
SpisGene2971	g58010	629	586	518	437	476	0	+1/+1	586	629	458	402	426	0	+1/+1	988	0.0	5	928	0.0	5
SpisGene2972	g58011	212	108	86	67	74	0	+1/+1	108	212	86	67	74	0	+1/+1	187	3e-47	1	187	1e-47	1
SpisGene2973	g58012	759	558	377	242	298	0	+2/+1	558	759	416	256	318	0	+3/+1	600	7e-179	4	627	0.0	5
SpisGene2975	g58013	347	270	247	183	212	0	+1/+1	270	347	247	183	212	0	+1/+1	439	2e-116	2	471	3e-126	2
SpisGene2976	g58014	300	309	303	276	291	0	+1/+1	309	300	303	276	291	0	+1/+1	675	0.0	2	675	0.0	2
SpisGene2977	g58015	945	1189	663	382	497	0	+1/+1	1189	945	653	379	492	0	+1/+1	960	0.0	6	905	0.0	6
SpisGene298	g58530	722	458	358	258	303	0	+1/+1	458	722	376	263	309	0	+1/+1	643	2e-162	4	648	4e-164	4
SpisGene2980	g61310	290	219	192	150	167	0	+1/+1	219	290	219	172	193	0	+1/+1	373	1e-96	2	416	3e-116	1
SpisGene2981	g61309	493	392	337	247	295	0	+3/+1	392	493	337	247	295	0	+1/+3	647	1e-172	3	647	6e-173	3
SpisGene2982	g63072	290	180	88	45	63	0	+1/+1	180	290	131	58	89	0	+1/+1	135	2e-19	3	167	4e-30	3
SpisGene2982	g63077	290	473	84	47	60	0	+1/+1	473	290	120	57	80	0	+1/+1	135	1e-18	3	158	6e-27	3
SpisGene2984	g29961	649	449	284	156	204	0	+1/+1	449	649	284	156	204	0	+1/+1	422	8e-84	7	422	4e-84	7
SpisGene2986	g34549	653	1127	602	352	441	0	+1/+1	1127	653	602	352	441	0	+1/+1	973	0.0	6	973	0.0	6
SpisGene2987	g34548	482	511	347	208	271	0	+1/+1	511	482	363	218	283	0	+1/+1	540	5e-167	4	564	2e-174	4
SpisGene2988	g34547	1238	651	649	513	565	0	+1/+1	651	1238	649	513	565	0	+1/+1	1320	0.0	3	1320	0.0	3
SpisGene2989	g34544	492	347	314	282	297	0	+3/+1	347	492	317	284	299	0	+1/+3	650	9e-180	2	670	0.0	2
SpisGene299	g58529	513	388	189	150	166	0	+3/+1	388	513	190	152	167	0	+1/+3	351	6e-82	3	348	3e-75	4
SpisGene2990	g34543	611	758	322	196	245	0	+1/+1	758	611	322	196	245	0	+1/+1	488	5e-109	5	489	2e-109	5
SpisGene2991	g34541	1585	713	576	316	416	0	+1/+1	713	1585	576	316	416	0	+1/+1	788	4e-177	8	735	6e-162	8
SpisGene2992	g17874	573	387	327	248	286	0	+3/+1	387	573	298	227	263	0	+1/+3	610	1e-161	3	568	3e-149	3
SpisGene2993	g34538	2396	1674	1441	1153	1281	0	+3/+1	1674	2396	1474	1130	1279	0	+2/+1	2693	0.0	14	2575	0.0	14
SpisGene2994	g11969	811	1009	515	276	347	0	+1/+1	1009	811	556	292	370	0	+3/+3	661	6e-147	7	694	2e-150	8
SpisGene2995	g34533	732	300	233	177	203	0	+1/+1	300	732	231	181	206	0	+1/+1	456	6e-120	2	466	1e-118	3
SpisGene2996	g11977	537	219	216	165	182	0	+1/+1	219	537	216	165	182	0	+1/+1	367	6e-101	1	399	4e-111	1
SpisGene2997	g20120	704	566	520	434	463	0	+3/+2	566	704	540	443	479	0	+3/+1	991	0.0	4	1007	0.0	4
SpisGene2998	g20121	489	330	175	102	129	0	+1/+1	330	489	202	114	148	0	+1/+1	252	2e-60	2	280	7e-69	2
SpisGene2999	g19400	395	364	244	159	188	0	+1/+1	364	395	244	159	188	0	+1/+1	396	1e-103	2	396	1e-103	2
SpisGene3	g23025	470	382	341	262	303	0	+1/+1	382	470	358	276	319	0	+1/+1	664	3e-178	3	693	0.0	2
SpisGene3000	g44080	366	316	165	87	119	0	+1/+1	316	366	195	109	148	0	+1/+1	209	3e-50	3	266	8e-58	3
SpisGene3001	g22967	1099	915	608	376	467	0	+2/+1	915	1099	630	368	457	0	+1/+2	947	0.0	15	893	0.0	12
SpisGene3002	g53420	957	564	547	343	423	0	+3/+3	564	957	547	343	423	0	+3/+3	820	0.0	4	820	0.0	4
SpisGene3004	g44082	312	323	270	204	238	0	+1/+1	323	312	270	204	238	0	+1/+1	501	9e-142	1	501	8e-142	1
SpisGene3005	g18124	405	326	240	123	172	0	+1/+1	326	405	247	127	173	0	+1/+1	301	1e-58	5	341	9e-76	4
SpisGene3005	g4193	405	326	240	123	172	0	+1/+1	326	405	247	127	173	0	+1/+1	301	1e-58	5	341	9e-76	4
SpisGene3006	g60918	944	788	759	584	668	0	+1/+1	788	944	759	584	668	0	+1/+1	1428	0.0	3	1391	0.0	3
SpisGene3007	g60917	848	852	535	405	463	0	+2/+1	852	848	523	404	458	0	+1/+2	952	0.0	6	970	0.0	6
SpisGene3008	g60916	182	208	168	127	151	0	+1/+1	208	182	168	127	151	0	+1/+1	320	3e-81	2	320	3e-81	2
SpisGene3009	g11825	591	312	303	188	235	0	+2/+3	312	591	302	211	251	0	+1/+3	425	4e-112	2	458	1e-122	2
SpisGene301	g65350	760	280	268	207	241	0	+1/+1	280	760	268	207	241	0	+1/+1	509	2e-143	1	509	4e-144	1
SpisGene3010	g13416	254	264	203	146	177	0	+1/+1	264	254	222	157	192	0	+1/+1	361	1e-87	3	364	2e-94	2
SpisGene302	adi2mcaRNA30786_R0	841	713	610	444	512	0	+1/+1	713	841	624	447	508	0	+2/+2	1096	0.0	6	1076	0.0	7
SpisGene3026	g8629	519	366	343	302	326	0	+1/+1	366	519	336	297	321	0	+1/+1	745	0.0	2	735	0.0	2
SpisGene3027	g8624	540	627	452	319	382	0	+1/+1	627	540	485	365	427	0	+1/+1	730	0.0	3	847	0.0	2
SpisGene3028	g8623	550	478	253	142	184	0	+1/+1	478	550	253	142	184	0	+1/+1	331	3e-58	6	329	7e-58	6
SpisGene3029	g8622	519	504	347	180	235	0	+1/+1	504	519	322	168	220	0	+1/+1	404	9e-75	7	348	3e-63	6
SpisGene303	g65348	1014	709	675	572	627	0	+3/+1	709	1014	694	587	643	0	+1/+3	1400	0.0	4	1393	0.0	3
SpisGene3031	g6768	600	491	373	258	306	0	+3/+1	491	600	379	263	311	0	+1/+3	661	8e-162	5	653	2e-159	5
SpisGene3032	g62121	695	418	389	245	326	0	+1/+1	418	695	389	245	326	0	+1/+1	651	5e-157	6	651	2e-157	6
SpisGene3033	g62120	820	561	309	230	267	0	+1/+1	561	820	293	204	239	0	+1/+1	478	1e-112	4	448	2e-91	6
SpisGene3034	g2274	1093	693	633	321	449	0	+1/+1	693	1093	660	331	465	0	+1/+1	808	0.0	8	807	0.0	8
SpisGene3035	g20850	627	311	276	193	231	0	+2/+3	311	627	276	193	231	0	+3/+2	456	6e-110	4	469	3e-114	4
SpisGene3036	g6794	225	238	216	159	177	0	+1/+1	238	225	216	159	177	0	+1/+1	404	4e-106	2	371	2e-96	2
SpisGene3037	g6792	1820	1216	1142	953	1028	0	+3/+3	1216	1820	1120	975	1041	0	+1/+1	2267	0.0	6	2269	0.0	6
SpisGene304	g65347	649	812	455	361	412	0	+2/+1	812	649	481	369	427	0	+1/+2	948	0.0	4	959	0.0	3
SpisGene3044	g14856	822	409	354	286	316	0	+3/+1	409	822	344	281	311	0	+1/+3	659	0.0	2	710	0.0	2
SpisGene3047	g48458	1909	1574	1277	1004	1121	0	+3/+1	1574	1909	1301	998	1126	0	+1/+3	2448	0.0	11	2375	0.0	10
SpisGene3048	g1754	264	172	115	64	80	0	+1/+1	172	264	109	55	71	0	+3/+3	140	7e-27	2	152	1e-25	3
SpisGene3049	g48456	414	457	199	160	184	0	+1/+1	457	414	227	179	206	0	+1/+1	458	6e-102	5	519	3e-120	5
SpisGene3050	g48455	493	305	228	136	167	0	+3/+1	305	493	232	139	168	0	+3/+2	350	5e-82	3	352	7e-85	3
SpisGene3050	g61022	493	305	228	136	167	0	+3/+1	305	493	232	139	168	0	+3/+2	350	5e-82	3	352	7e-85	3
SpisGene3051	g61023	800	481	374	198	259	0	+1/+1	481	800	301	180	226	0	+1/+1	474	1e-111	4	433	3e-106	3
SpisGene3052	g61025	716	693	640	487	560	0	+3/+1	693	716	621	493	565	0	+1/+3	1193	0.0	4	1190	0.0	5
SpisGene3053	g15511	431	157	92	55	69	0	+1/+1	157	431	92	55	69	0	+1/+1	128	4e-29	1	107	1e-23	1
SpisGene3053	g59633	431	157	92	55	69	0	+1/+1	157	431	92	55	69	0	+1/+1	128	4e-29	1	107	1e-23	1
SpisGene3054	g15510	1223	883	751	494	589	0	+2/+2	883	1223	758	497	596	0	+2/+2	1099	0.0	11	1138	0.0	11
SpisGene3059	g61827	427	204	202	163	185	0	+1/+1	204	427	202	163	185	0	+1/+1	400	4e-111	1	400	1e-111	1
SpisGene3062	g64065	433	427	130	64	94	0	+1/+1	427	433	130	64	94	0	+1/+1	145	2e-28	2	158	3e-32	2
SpisGene3063	g43364	557	536	398	321	373	0	+1/+1	536	557	492	362	426	0	+2/+2	793	0.0	4	897	0.0	5
SpisGene3064	g43367	1712	1659	1524	961	1195	0	+3/+3	1659	1712	1514	957	1189	0	+3/+3	2308	0.0	8	2300	0.0	8
SpisGene3065	g43370	322	317	253	125	168	0	+1/+1	317	322	237	114	154	0	+1/+1	263	5e-63	2	241	2e-50	3
SpisGene3068	g43377	637	444	374	274	319	0	+3/+3	444	637	391	279	320	0	+3/+3	662	2e-168	4	668	2e-167	5
SpisGene3069	g43378	712	729	625	475	544	0	+1/+1	729	712	625	475	544	0	+1/+1	1147	0.0	6	1147	0.0	6
SpisGene307	g45923	804	553	504	454	478	0	+1/+1	553	804	504	454	478	0	+1/+1	1111	0.0	2	1111	0.0	2
SpisGene3070	g60980	1089	1000	958	573	698	0	+2/+1	1000	1089	928	617	746	0	+1/+2	1336	0.0	12	1488	0.0	11
SpisGene3071	g60982	1456	1260	1187	803	981	0	+3/+3	1260	1456	1188	804	982	0	+3/+3	1956	0.0	6	1950	0.0	6
SpisGene3072	g60983	472	278	262	181	213	0	+1/+1	278	472	262	181	213	0	+1/+1	414	2e-115	1	439	4e-123	1
SpisGene3073	adi2mcaRNA10557_R0	640	347	268	230	257	0	+1/+1	347	640	305	252	282	0	+1/+1	579	2e-152	3	600	3e-159	3
SpisGene3074	g6189	983	565	509	305	394	0	+1/+1	565	983	511	299	386	0	+1/+1	763	0.0	7	715	2e-164	7
SpisGene3076	g67930	1496	958	821	476	612	0	+1/+1	958	1496	773	467	594	0	+1/+1	1166	0.0	5	1162	0.0	4
SpisGene3077	g64245	328	203	196	164	181	0	+2/+1	203	328	196	164	181	0	+1/+2	421	2e-117	1	445	3e-125	1
SpisGene3077	g7585	328	203	196	164	181	0	+2/+1	203	328	196	164	181	0	+1/+2	421	2e-117	1	445	3e-125	1
SpisGene3078	g64244	430	227	230	177	194	0	+1/+1	227	430	230	177	194	0	+1/+1	474	4e-127	2	474	1e-127	2
SpisGene3078	g7586	430	227	230	177	194	0	+1/+1	227	430	230	177	194	0	+1/+1	474	4e-127	2	474	1e-127	2
SpisGene3079	g7588	280	212	144	124	134	0	+2/+1	212	280	144	124	134	0	+1/+2	348	1e-95	1	348	7e-96	1
SpisGene3080	g7589	419	964	265	156	208	0	+2/+1	964	419	295	168	224	0	+1/+2	391	5e-91	4	442	9e-106	4
SpisGene3081	g64239	270	291	162	105	132	0	+3/+1	291	270	178	115	142	0	+1/+1	295	8e-68	3	319	7e-81	2
SpisGene3081	g7590	270	291	162	105	132	0	+3/+1	291	270	178	115	142	0	+1/+1	295	8e-68	3	319	7e-81	2
SpisGene3082	g64238	2071	1704	1085	738	866	0	+3/+1	1704	2071	1023	716	841	0	+1/+3	1734	0.0	15	1694	0.0	15
SpisGene3086	g47167	1423	1041	853	622	673	0	-1/-2	1041	1423	871	702	775	0	+2/+3	1274	0.0	11	1691	0.0	13
SpisGene3087	g47168	1252	965	662	489	562	0	+2/+1	965	1252	655	500	566	0	+2/+3	1161	0.0	8	1170	0.0	8
SpisGene3088	g47178	729	441	348	201	250	0	+1/+1	441	729	364	212	263	0	+1/+1	491	4e-115	5	518	2e-129	4
SpisGene3089	g47179	352	156	152	92	124	0	+1/+1	156	352	135	80	107	0	+1/+1	234	4e-61	1	208	9e-48	2
SpisGene309	g65343	596	428	277	146	191	0	+1/+1	428	596	297	151	202	0	+1/+1	354	8e-71	5	363	1e-73	5
SpisGene3090	adi2mcaRNA29720_R0	2730	1044	708	505	587	0	+1/+1	1044	2730	739	518	604	0	+3/+3	1181	0.0	8	1172	0.0	9
SpisGene3091	g11595	265	265	263	210	235	0	+1/+1	265	265	263	210	235	0	+1/+1	538	1e-152	1	538	8e-153	1
SpisGene3091	g47165	265	265	263	210	235	0	+1/+1	265	265	263	210	235	0	+1/+1	538	1e-152	1	538	8e-153	1
SpisGene3092	g11602	1157	483	469	356	395	0	+3/+3	483	1157	408	330	363	0	+3/+3	836	0.0	2	793	0.0	2
SpisGene3093	adi2mcaRNA36365_R0	843	662	464	309	367	0	+1/+1	662	843	477	309	370	0	+1/+1	728	0.0	5	728	1e-180	5
SpisGene3094	g59483	672	509	480	398	433	0	+1/+1	509	672	489	405	441	0	+1/+1	972	0.0	2	1036	0.0	3
SpisGene3097	adi2mcaRNA19014_R0	2163	642	620	404	489	0	+1/+1	642	2163	620	404	489	0	+1/+1	1012	0.0	3	979	0.0	3
SpisGene3098	g11911	1269	782	679	527	601	0	+1/+1	782	1269	679	527	601	0	+1/+1	1328	0.0	3	1353	0.0	3
SpisGene3099	g4229	943	491	426	227	295	0	+1/+1	491	943	387	215	271	0	+1/+1	531	3e-121	6	507	9e-115	6
SpisGene31	g22982	277	237	237	159	203	0	+2/+1	237	277	224	147	191	0	+1/+2	363	5e-100	1	356	3e-98	1
SpisGene310	adi2mcaRNA7035_R0	1257	1081	965	642	780	0	+1/+1	1081	1257	951	634	774	0	+1/+1	1632	0.0	10	1598	0.0	13
SpisGene3102	g55720	1113	844	681	481	573	0	+1/+1	844	1113	701	488	586	0	+1/+1	1190	0.0	5	1220	0.0	4
SpisGene3105	g55721	1296	932	898	604	695	0	+2/+2	932	1296	855	593	691	0	+3/+3	1401	0.0	4	1432	0.0	4
SpisGene3106	g55722	157	157	157	134	139	0	+1/+1	157	157	157	134	139	0	+1/+1	332	4e-91	1	332	3e-91	1
SpisGene3107	g55723	833	634	588	418	504	0	+3/+1	634	833	573	407	492	0	+1/+3	1021	0.0	3	1023	0.0	4
SpisGene3109	g1828	558	450	336	270	296	0	+1/+1	450	558	318	255	280	0	+1/+1	634	0.0	1	602	1e-165	2
SpisGene311	adi2mcaRNA30793_R0	1646	571	501	367	421	0	+1/+3	571	1646	501	367	421	0	+3/+1	862	0.0	5	883	0.0	5
SpisGene3111	g1829	264	137	105	81	93	0	+1/+1	137	264	105	80	92	0	+1/+1	225	5e-47	3	224	6e-47	3
SpisGene3113	g62918	557	873	403	277	346	0	+1/+1	873	557	423	293	364	0	+1/+1	691	8e-169	6	728	0.0	5
SpisGene3114	g20927	554	236	236	204	219	0	+1/+1	236	554	236	204	219	0	+1/+1	481	3e-135	1	481	8e-136	1
SpisGene3114	g62917	554	236	236	204	219	0	+1/+1	236	554	236	204	219	0	+1/+1	481	3e-135	1	481	8e-136	1
SpisGene3115	g20926	157	313	126	106	115	0	+1/+1	313	157	126	99	107	0	+2/+2	274	7e-67	2	254	9e-61	2
SpisGene3115	g62916	157	313	126	106	115	0	+1/+1	313	157	126	99	107	0	+2/+2	274	7e-67	2	254	9e-61	2
SpisGene3116	g61852	555	403	392	349	368	0	+3/+1	403	555	392	349	368	0	+1/+3	854	0.0	1	854	0.0	1
SpisGene3117	g62914	377	377	377	376	376	0	+1/+1	377	377	377	376	376	0	+1/+1	899	0.0	1	899	0.0	1
SpisGene3119	g61849	493	455	455	409	444	0	+1/+1	455	493	455	409	444	0	+1/+1	948	0.0	1	974	0.0	1
SpisGene3119	g62912	493	455	455	409	444	0	+1/+1	455	493	455	409	444	0	+1/+1	948	0.0	1	974	0.0	1
SpisGene312	adi2mcaRNA30795_R1	1955	1803	1640	967	1237	0	+1/+1	1803	1955	1649	978	1249	0	+1/+1	2498	0.0	12	2495	0.0	14
SpisGene3120	g2300	489	390	346	287	317	0	+1/+1	390	489	383	320	354	0	+1/+1	701	0.0	3	773	0.0	1
SpisGene3121	g2302	534	269	195	175	185	0	+1/+1	269	534	195	175	185	0	+1/+1	477	5e-144	2	477	2e-144	2
SpisGene3122	g2303	337	180	94	72	82	0	+3/+1	180	337	132	82	96	0	+3/+2	144	5e-28	2	183	6e-35	3
SpisGene3123	adi2mcaRNA16492_R1	1180	1216	989	546	710	0	+1/+1	1216	1180	991	550	712	0	+1/+1	1351	0.0	8	1374	0.0	9
SpisGene3128	g69413	235	222	194	172	181	0	+2/+1	222	235	181	171	176	0	+3/+1	430	4e-114	2	443	3e-117	2
SpisGene3129	g69412	184	184	184	173	183	0	+1/+1	184	184	184	173	183	0	+1/+1	429	4e-120	1	429	3e-120	1
SpisGene313	g7137	2427	1695	1579	895	1136	0	+1/+1	1695	2427	1654	930	1179	0	+1/+1	2252	0.0	9	2306	0.0	9
SpisGene3130	g32204	406	272	268	185	223	0	+1/+1	272	406	268	185	223	0	+1/+1	458	1e-128	1	458	6e-129	1
SpisGene3131	g69407	1815	1941	1671	1321	1487	0	+2/+2	1941	1815	1630	1286	1456	0	+2/+2	3227	0.0	11	3141	0.0	11
SpisGene3132	g69406	331	223	219	168	196	0	+3/+1	223	331	203	156	182	0	+1/+3	406	5e-113	1	373	2e-97	2
SpisGene3134	g69405	1549	1306	830	599	695	0	+3/+1	1306	1549	851	572	676	0	+1/+3	1352	0.0	13	1347	0.0	13
SpisGene3135	g69404	3367	2974	2062	1255	1519	0	+1/+1	2974	3367	2130	1265	1553	0	+1/+1	2873	0.0	37	2839	0.0	38
SpisGene3136	g69403	1341	1144	1033	826	926	0	+1/+3	1144	1341	1012	805	893	0	+1/+2	1882	0.0	9	1780	0.0	10
SpisGene3138	g43208	1317	740	683	527	603	0	+1/+1	740	1317	664	514	589	0	+1/+1	1211	0.0	1	1228	0.0	2
SpisGene3139	adi2mcaRNA33603_R2	2653	885	500	253	324	0	+1/+1	885	2653	494	250	317	0	+1/+1	634	3e-111	11	614	7e-112	10
SpisGene314	g65335	407	174	141	89	116	0	+1/+1	174	407	151	92	120	0	+1/+1	234	1e-48	3	242	3e-51	3
SpisGene314	g7135	407	174	141	89	116	0	+1/+1	174	407	151	92	120	0	+1/+1	234	1e-48	3	242	3e-51	3
SpisGene3140	g43214	970	683	603	453	520	0	+1/+1	683	970	607	456	523	0	+1/+1	1107	0.0	2	1113	0.0	2
SpisGene3142	g43231	901	581	343	205	255	0	+1/+1	581	901	346	208	258	0	+1/+1	499	2e-125	3	504	3e-127	3
SpisGene3143	g43232	974	250	152	74	99	0	+3/+1	250	974	152	74	99	0	+1/+3	176	5e-37	2	174	1e-37	2
SpisGene3144	g43235	467	343	297	235	261	0	+1/+1	343	467	314	248	276	0	+1/+1	608	4e-144	6	645	1e-155	6
SpisGene3145	g43236	519	541	123	64	87	0	+1/+1	541	519	125	65	88	0	+1/+1	152	3e-30	2	154	4e-31	2
SpisGene3146	g43238	1386	1156	105	57	76	0	+1/+1	1156	1386	98	48	67	0	+1/+1	136	3e-25	2	118	5e-20	2
SpisGene3147	g28571	406	503	290	141	206	0	+1/+1	503	406	330	158	229	0	+1/+1	346	7e-69	5	382	1e-79	5
SpisGene3148	g27204	918	838	567	395	477	0	+1/+1	838	918	552	383	463	0	+1/+1	978	0.0	5	941	0.0	5
SpisGene3149	g27203	546	312	134	49	74	0	+3/+1	312	546	134	49	74	0	+1/+3	131	5e-17	3	131	2e-17	3
SpisGene315	adi2mcaRNA30800_R1	1863	1075	1036	726	850	0	+1/+1	1075	1863	1001	750	853	0	+1/+1	1866	0.0	9	1989	0.0	9
SpisGene3150	g27202	456	141	118	113	115	0	+2/+1	141	456	118	113	115	0	+1/+2	267	7e-65	2	267	1e-65	2
SpisGene3151	g10685	605	721	500	374	430	0	+1/+1	721	605	491	366	419	0	+1/+1	937	0.0	6	919	0.0	5
SpisGene3152	g27198	2225	2150	1685	1248	1455	0	+3/+3	2150	2225	1735	1233	1456	0	+2/+2	2931	0.0	14	2919	0.0	13
SpisGene3154	g27197	453	750	353	238	265	0	+1/+1	750	453	300	223	250	0	+1/+1	578	1e-124	8	549	2e-128	6
SpisGene3155	adi2mcaRNA16590_R0	395	276	250	196	224	0	+2/+1	276	395	247	194	222	0	+1/+2	519	3e-140	2	514	4e-139	2
SpisGene3157	g5565	401	161	103	57	76	0	+1/+1	161	401	125	59	82	0	+1/+1	149	2e-29	2	149	4e-30	2
SpisGene316	g65333	390	376	290	218	240	0	+1/+1	376	390	255	198	217	0	+1/+1	469	1e-117	3	408	2e-99	3
SpisGene3162	g25045	836	379	354	289	317	0	+2/+2	379	836	351	287	313	0	+3/+3	588	9e-176	3	658	2e-176	3
SpisGene3163	g25043	961	1114	891	832	868	0	+1/+1	1114	961	896	832	868	0	+1/+1	2010	0.0	7	2013	0.0	7
SpisGene3166	g25038	736	522	487	389	439	0	+3/+1	522	736	503	393	446	0	+1/+3	978	0.0	2	1013	0.0	2
SpisGene317	adi2mcaRNA30802_R1	858	393	288	224	257	0	+1/+1	393	858	294	227	261	0	+1/+1	560	7e-144	3	566	4e-146	3
SpisGene3170	g27205	194	275	179	146	159	0	+1/+1	275	194	179	146	159	0	+1/+1	346	4e-95	1	346	5e-95	1
SpisGene3171	g27208	564	601	495	380	427	0	+1/+1	601	564	495	380	427	0	+1/+1	917	0.0	5	892	0.0	5
SpisGene3172	g27209	447	240	243	164	203	0	+1/+1	240	447	243	164	203	0	+1/+1	424	2e-106	3	424	6e-107	3
SpisGene3173	g27228	241	226	141	71	98	0	+1/+1	226	241	141	71	98	0	+1/+1	173	2e-36	2	172	3e-36	2
SpisGene3174	g27229	441	373	293	159	215	0	+2/+1	373	441	295	160	216	0	+1/+2	420	8e-103	3	420	6e-103	3
SpisGene3175	g27232	1873	1558	1264	826	975	0	+1/+2	1558	1873	1251	828	970	0	+2/+1	1923	0.0	19	1896	0.0	19
SpisGene3176	g27233	1662	491	454	422	441	0	+1/+1	491	1662	475	442	461	0	+1/+1	964	0.0	4	964	0.0	3
SpisGene3177	g27238	178	177	175	148	164	0	+1/+1	177	178	175	148	164	0	+1/+1	368	2e-95	2	368	1e-95	2
SpisGene3178	g27239	162	189	111	85	97	0	+1/+1	189	162	131	97	110	0	+1/+1	210	7e-48	2	231	1e-60	1
SpisGene3179	g27240	581	150	150	122	138	0	+2/+1	150	581	131	106	121	0	+1/+2	275	2e-73	1	271	7e-73	1
SpisGene318	g37833	1120	301	197	137	164	0	+1/+1	301	1120	204	140	165	0	+3/+3	342	2e-85	2	357	1e-90	2
SpisGene318	g65331	1120	301	197	137	164	0	+1/+1	301	1120	181	126	149	0	+1/+1	342	2e-85	2	308	1e-83	1
SpisGene3180	g27244	334	164	151	141	148	0	+2/+1	164	334	151	141	148	0	+1/+2	342	1e-93	1	342	3e-94	1
SpisGene3181	g27245	534	536	447	353	409	0	+1/+1	536	534	431	342	395	0	+1/+1	922	0.0	2	897	0.0	3
SpisGene3182	g27247	404	378	376	315	346	0	+2/+1	378	404	376	315	346	0	+1/+2	716	0.0	1	698	0.0	1
SpisGene3183	g27246	910	1018	849	735	797	0	+1/+1	1018	910	771	679	731	0	+1/+1	1641	0.0	6	1577	0.0	8
SpisGene3185	g56370	411	190	153	135	145	0	+1/+1	190	411	153	135	145	0	+1/+1	320	7e-81	2	319	4e-81	2
SpisGene3188	g56363	1696	972	843	605	711	0	+1/+1	972	1696	794	585	687	0	+3/+3	1452	0.0	10	1425	0.0	12
SpisGene3189	g56364	246	247	228	219	223	0	+1/+1	247	246	235	181	198	0	+2/+2	538	1e-146	2	452	7e-121	2
SpisGene319	g37835	313	265	190	140	162	0	+1/+1	265	313	190	121	147	0	+2/+2	316	7e-74	3	290	1e-66	3
